Município;2005;2004;2003
Pi-Jardim do Mulato;0;0;0
Pi-Jatoba do Piaui;0;0;0
Pi-Jerumenha;0;0;0
Pi-Joao Costa;0;0;0
Pi-Joaquim Pires;0;0;0
Pi-Joca Marques;0;0;0
Pi-Jose de Freitas;0;0;0
Pi-Juazeiro do Piaui;0;0;0
Pi-Julio Borges;0;0;0
Pi-Jurema;0;0;0
Pi-Lagoinha do Piaui;0;0;0
Pi-Lagoa Alegre;0;0;0
Pi-Lagoa do Barro do Piaui;0;0;0
Pi-Lagoa de Sao Francisco;0;0;0
Pi-Lagoa do Piaui;0;0;0
Pi-Lagoa do Sitio;0;0;0
Pi-Landri Sales;0;0;0
Pi-Luis Correia;0;0;0
Pi-Luzilandia;0;0;0
Pi-Madeiro;0;0;0
Pi-Manoel Emidio;1;2;1
Pi-Marcolandia;0;0;0
Pi-Marcos Parente;0;0;0
Pi-Massape do Piaui;0;0;0
Pi-Matias Olimpio;0;0;0
Pi-Miguel Alves;0;0;0
Pi-Miguel Leao;0;0;0
Pi-Milton Brandao;0;0;0
Pi-Monsenhor Gil;0;0;0
Pi-Monsenhor Hipolito;0;0;0
Pi-Monte Alegre do Piaui;10;11;0
Pi-Morro Cabeca no Tempo;0;0;0
Pi-Morro do Chapeu do Piaui;0;0;0
Pi-Murici dos Portelas;0;0;0
Pi-Nazare do Piaui;0;0;0
Pi-Nazaria;0;0;0
Pi-Nossa Senhora de Nazare;0;0;0
Pi-Nossa Senhora dos Remedios;0;0;0
Pi-Novo Oriente do Piaui;0;0;0
Pi-Novo Santo Antonio;0;0;0
Pi-Oeiras;0;0;0
Pi-Olho D Agua do Piaui;0;0;0
Pi-Padre Marcos;0;0;0
Pi-Paes Landim;0;0;0
Pi-Pajeu do Piaui;0;0;0
Pi-Palmeira do Piaui;4;2;0
Pi-Palmeirais;0;0;0
Pi-Paqueta;0;0;0
Pi-Parnagua;0;0;0
Pi-Parnaiba;0;0;0
Pi-Passagem Franca do Piaui;0;0;0
Pi-Patos do Piaui;0;0;0
Pi-Pau D Arco do Piaui;0;0;0
Pi-Paulistana;0;0;0
Pi-Pavussu;0;0;0
Pi-Pedro Ii;0;0;0
Pi-Pedro Laurentino;0;0;0
Pi-Nova Santa Rita;0;0;0
Pi-Picos;0;0;0
Pi-Pimenteiras;0;0;0
Pi-Pio Ix;0;0;0
Pi-Piracuruca;0;0;0
Pi-Piripiri;0;0;0
Pi-Porto;0;0;0
Pi-Porto Alegre do Piaui;1;0;0
Pi-Prata do Piaui;0;0;0
Pi-Queimada Nova;0;0;0
Pi-Redencao do Gurgueia;0;0;0
Pi-Regeneracao;1;0;0
Pi-Riacho Frio;0;0;0
Pi-Ribeira do Piaui;0;0;0
Pi-Ribeiro Goncalves;2;1;0
Pi-Rio Grande do Piaui;0;0;0
Pi-Santa Cruz do Piaui;0;0;0
Pi-Santa Cruz dos Milagres;0;0;0
Pi-Santa Filomena;7;2;1
Pi-Santa Luz;0;0;0
Pi-Santana do Piaui;0;0;0
Pi-Santa Rosa do Piaui;0;0;0
Pi-Santo Antonio de Lisboa;0;0;0
Pi-Santo Antonio dos Milagres;0;0;0
Pi-Santo Inacio do Piaui;0;0;0
Pi-Sao Braz do Piaui;0;0;0
Pi-Sao Felix do Piaui;0;0;0
Pi-Sao Francisco de Assis do Piaui;0;0;0
Pi-Sao Francisco do Piaui;0;0;0
Pi-Sao Goncalo do Gurgueia;0;0;0
Pi-Sao Goncalo do Piaui;0;0;0
Pi-Sao Joao da Canabrava;0;0;0
Pi-Sao Joao da Fronteira;0;0;0
Pi-Sao Joao da Serra;0;0;0
Pi-Sao Joao da Varjota;0;0;0
Pi-Sao Joao do Arraial;0;0;0
Pi-Sao Joao do Piaui;0;0;0
Pi-Sao Jose do Divino;0;0;0
Pi-Sao Jose do Peixe;0;0;0
Pi-Sao Jose do Piaui;0;0;0
Pi-Sao Juliao;0;0;0
Pi-Sao Lourenco do Piaui;0;0;0
Pi-Sao Luis do Piaui;0;0;0
Pi-Sao Miguel da Baixa Grande;0;0;0
Pi-Sao Miguel do Fidalgo;0;0;0
Pi-Sao Miguel do Tapuio;0;0;0
Pi-Sao Pedro do Piaui;0;0;0
Pi-Sao Raimundo Nonato;0;0;0
Pi-Sebastiao Barros;0;0;0
Pi-Sebastiao Leal;3;2;1
Pi-Sigefredo Pacheco;0;0;0
Pi-Simoes;0;0;0
Pi-Simplicio Mendes;0;0;0
Pi-Socorro do Piaui;0;0;0
Pi-Sussuapara;0;0;0
Pi-Tamboril do Piaui;0;0;0
Pi-Tanque do Piaui;0;0;0
Pi-Teresina;0;0;0
Pi-Uniao;0;0;0
Pi-Urucui;39;38;21
Pi-Valenca do Piaui;0;0;0
Pi-Varzea Branca;0;0;0
Pi-Varzea Grande;0;0;0
Pi-Vera Mendes;0;0;0
Pi-Vila Nova do Piaui;0;0;0
Pi-Wall Ferraz;0;0;0
Pi-Ignorado;0;0;0
Ce-Abaiara;0;0;0
Ce-Acarape;0;0;0
Ce-Acarau;0;0;0
Ce-Acopiara;0;0;0
Ce-Aiuaba;0;0;0
Ce-Alcantaras;0;0;0
Ce-Altaneira;0;0;0
Ce-Alto Santo;0;0;0
Ce-Amontada;0;0;0
Ce-Antonina do Norte;0;0;0
Ce-Apuiares;0;0;0
Ce-Aquiraz;0;0;0
Ce-Aracati;0;0;0
Ce-Aracoiaba;0;0;0
Ce-Ararenda;0;0;0
Ce-Araripe;0;0;0
Ce-Aratuba;0;0;0
Ce-Arneiroz;0;0;0
Ce-Assare;0;0;0
Ce-Aurora;0;0;0
Ce-Baixio;0;0;0
Ce-Banabuiu;0;0;0
Ce-Barbalha;0;0;0
Ce-Barreira;0;0;0
Ce-Barro;0;0;0
Ce-Barroquinha;0;0;0
Ce-Baturite;0;0;0
Ce-Beberibe;0;0;0
Ce-Bela Cruz;0;0;0
Ce-Boa Viagem;0;0;0
Ce-Brejo Santo;0;0;0
Ce-Camocim;0;0;0
Ce-Campos Sales;0;0;0
Ce-Caninde;0;0;0
Ce-Capistrano;0;0;0
Ce-Caridade;0;0;0
Ce-Carire;0;0;0
Ce-Caririacu;0;0;0
Ce-Carius;0;0;0
Ce-Carnaubal;0;0;0
Ce-Cascavel;0;0;0
Ce-Catarina;0;0;0
Ce-Catunda;0;0;0
Ce-Caucaia;0;0;0
Ce-Cedro;0;0;0
Ce-Chaval;0;0;0
Ce-Choro;0;0;0
Ce-Chorozinho;0;0;0
Ce-Coreau;0;0;0
Ce-Crateus;0;0;0
Ce-Crato;0;0;0
Ce-Croata;0;0;0
Ce-Cruz;0;0;0
Ce-Deputado Irapuan Pinheiro;0;0;0
Ce-Erere;0;0;0
Ce-Eusebio;0;0;0
Ce-Farias Brito;0;0;0
Ce-Forquilha;0;0;0
Ce-Fortaleza;0;0;0
Ce-Fortim;0;0;0
Ce-Frecheirinha;0;0;0
Ce-General Sampaio;0;0;0
Ce-Graca;0;0;0
Ce-Granja;0;0;0
Ce-Granjeiro;0;0;0
Ce-Groairas;0;0;0
Ce-Guaiuba;0;0;0
Ce-Guaraciaba do Norte;0;0;0
Ce-Guaramiranga;0;0;0
Ce-Hidrolandia;0;0;0
Ce-Horizonte;0;0;0
Ce-Ibaretama;0;0;0
Ce-Ibiapina;0;0;0
Ce-Ibicuitinga;0;0;0
Ce-Icapui;0;0;0
Ce-Ico;0;0;0
Ce-Iguatu;0;0;0
Ce-Independencia;0;0;0
Ce-Ipaporanga;0;0;0
Ce-Ipaumirim;0;0;0
Ce-Ipu;0;0;0
Ce-Ipueiras;0;0;0
Ce-Iracema;0;0;0
Ce-Iraucuba;0;0;0
Ce-Itaicaba;0;0;0
Ce-Itaitinga;0;0;0
Ce-Itapaje;0;0;0
Ce-Itapipoca;0;0;0
Ce-Itapiuna;0;0;0
Ce-Itarema;0;0;0
Ce-Itatira;0;0;0
Ce-Jaguaretama;0;0;0
Ce-Jaguaribara;0;0;0
Ce-Jaguaribe;0;0;0
Ce-Jaguaruana;0;0;0
Ce-Jardim;0;0;0
Ce-Jati;0;0;0
Ce-Jijoca de Jericoacoara;0;0;0
Ce-Juazeiro do Norte;0;0;0
Ce-Jucas;0;0;0
Ce-Lavras da Mangabeira;0;0;0
Ce-Limoeiro do Norte;0;0;0
Ce-Madalena;0;0;0
Ce-Maracanau;0;0;0
Ce-Maranguape;0;0;0
Ce-Marco;0;0;0
Ce-Martinopole;0;0;0
Ce-Massape;0;0;0
Ce-Mauriti;0;0;0
Ce-Meruoca;0;0;0
Ce-Milagres;0;0;0
Ce-Milha;0;0;0
Ce-Miraima;0;0;0
Ce-Missao Velha;0;0;0
Ce-Mombaca;0;0;0
Ce-Monsenhor Tabosa;0;0;0
Ce-Morada Nova;0;0;0
Ce-Moraujo;0;0;0
Ce-Morrinhos;0;0;0
Ce-Mucambo;0;0;0
Ce-Mulungu;0;0;0
Ce-Nova Olinda;0;0;0
Ce-Nova Russas;0;0;0
Ce-Novo Oriente;0;0;0
Ce-Ocara;0;0;0
Ce-Oros;0;0;0
Ce-Pacajus;0;0;0
Ce-Pacatuba;0;0;0
Ce-Pacoti;0;0;0
Ce-Pacuja;0;0;0
Ce-Palhano;0;0;0
Ce-Palmacia;0;0;0
Ce-Paracuru;0;0;0
Ce-Paraipaba;0;0;0
Ce-Parambu;0;0;0
Ce-Paramoti;0;0;0
Ce-Pedra Branca;0;0;0
Ce-Penaforte;0;0;0
Ce-Pentecoste;0;0;0
Ce-Pereiro;0;0;0
Ce-Pindoretama;0;0;0
Ce-Piquet Carneiro;0;0;0
Ce-Pires Ferreira;0;0;0
Ce-Poranga;0;0;0
Ce-Porteiras;0;0;0
Ce-Potengi;0;0;0
Ce-Potiretama;0;0;0
Ce-Quiterianopolis;0;0;0
Ce-Quixada;0;0;0
Ce-Quixelo;0;0;0
Ce-Quixeramobim;0;0;0
Ce-Quixere;0;0;0
Ce-Redencao;0;0;0
Ce-Reriutaba;0;0;0
Ce-Russas;0;0;0
Ce-Saboeiro;0;0;0
Ce-Salitre;0;0;0
Ce-Santana do Acarau;0;0;0
Ce-Santana do Cariri;0;0;0
Ce-Santa Quiteria;0;0;0
Ce-Sao Benedito;0;0;0
Ce-Sao Goncalo do Amarante;0;0;0
Ce-Sao Joao do Jaguaribe;0;0;0
Ce-Sao Luis do Curu;0;0;0
Ce-Senador Pompeu;0;0;0
Ce-Senador Sa;0;0;0
Ce-Sobral;0;0;0
Ce-Solonopole;0;0;0
Ce-Tabuleiro do Norte;0;0;0
Ce-Tamboril;0;0;0
Ce-Tarrafas;0;0;0
Ce-Taua;0;0;0
Ce-Tejucuoca;0;0;0
Ce-Tiangua;0;0;0
Ce-Trairi;0;0;0
Ce-Tururu;0;0;0
Ce-Ubajara;0;0;0
Ce-Umari;0;0;0
Ce-Umirim;0;0;0
Ce-Uruburetama;0;0;0
Ce-Uruoca;0;0;0
Ce-Varjota;0;0;0
Ce-Varzea Alegre;0;0;0
Ce-Vicosa do Ceara;0;0;0
Ce-Ignorado;0;0;0
Rn-Acari;0;0;0
Rn-Acu;0;0;0
Rn-Afonso Bezerra;0;0;0
Rn-Agua Nova;0;0;0
Rn-Alexandria;0;0;0
Rn-Almino Afonso;0;0;0
Rn-Alto do Rodrigues;0;0;0
Rn-Angicos;0;0;0
Rn-Antonio Martins;0;0;0
Rn-Apodi;0;0;0
Rn-Areia Branca;0;0;0
Rn-Ares;0;0;0
Rn-Augusto Severo;0;0;0
Rn-Baia Formosa;0;0;0
Rn-Barauna;0;0;0
Rn-Barcelona;0;0;0
Rn-Bento Fernandes;0;0;0
Rn-Bodo;0;0;0
Rn-Bom Jesus;0;0;0
Rn-Brejinho;0;0;0
Rn-Caicara do Norte;0;0;0
Rn-Caicara do Rio do Vento;0;0;0
Rn-Caico;0;0;0
Rn-Campo Redondo;0;0;0
Rn-Canguaretama;0;0;0
Rn-Caraubas;0;0;0
Rn-Carnauba dos Dantas;0;0;0
Rn-Carnaubais;0;0;0
Rn-Ceara-Mirim;0;0;0
Rn-Cerro Cora;0;0;0
Rn-Coronel Ezequiel;0;0;0
Rn-Coronel Joao Pessoa;0;0;0
Rn-Cruzeta;0;0;0
Rn-Currais Novos;0;0;0
Rn-Doutor Severiano;0;0;0
Rn-Parnamirim;0;0;0
Rn-Encanto;0;0;0
Rn-Equador;0;0;0
Rn-Espirito Santo;0;0;0
Rn-Extremoz;0;0;0
Rn-Felipe Guerra;0;0;0
Rn-Fernando Pedroza;0;0;0
Rn-Florania;0;0;0
Rn-Francisco Dantas;0;0;0
Rn-Frutuoso Gomes;0;0;0
Rn-Galinhos;0;0;0
Rn-Goianinha;0;0;0
Rn-Governador Dix-Sept Rosado;0;0;0
Rn-Grossos;0;0;0
Rn-Guamare;0;0;0
Rn-Ielmo Marinho;0;0;0
Rn-Ipanguacu;0;0;0
Rn-Ipueira;0;0;0
Rn-Itaja;0;0;0
Rn-Itau;0;0;0
Rn-Jacana;0;0;0
Rn-Jandaira;0;0;0
Rn-Janduis;0;0;0
Rn-Januario Cicco;0;0;0
Rn-Japi;0;0;0
Rn-Jardim de Angicos;0;0;0
Rn-Jardim de Piranhas;0;0;0
Rn-Jardim do Serido;0;0;0
Rn-Joao Camara;0;0;0
Rn-Joao Dias;0;0;0
Rn-Jose da Penha;0;0;0
Rn-Jucurutu;0;0;0
Rn-Jundia;0;0;0
Rn-Lagoa D Anta;0;0;0
Rn-Lagoa de Pedras;0;0;0
Rn-Lagoa de Velhos;0;0;0
Rn-Lagoa Nova;0;0;0
Rn-Lagoa Salgada;0;0;0
Rn-Lajes;0;0;0
Rn-Lajes Pintadas;0;0;0
Rn-Lucrecia;0;0;0
Rn-Luis Gomes;0;0;0
Rn-Macaiba;0;0;0
Rn-Macau;0;0;0
Rn-Major Sales;0;0;0
Rn-Marcelino Vieira;0;0;0
Rn-Martins;0;0;0
Rn-Maxaranguape;0;0;0
Rn-Messias Targino;0;0;0
Rn-Montanhas;0;0;0
Rn-Monte Alegre;0;0;0
Rn-Monte das Gameleiras;0;0;0
Rn-Mossoro;0;0;0
Rn-Natal;0;0;0
Rn-Nisia Floresta;0;0;0
Rn-Nova Cruz;0;0;0
Rn-Olho-D Agua do Borges;0;0;0
Rn-Ouro Branco;0;0;0
Rn-Parana;0;0;0
Rn-Parau;0;0;0
Rn-Parazinho;0;0;0
Rn-Parelhas;0;0;0
Rn-Rio do Fogo;0;0;0
Rn-Passa e Fica;0;0;0
Rn-Passagem;0;0;0
Rn-Patu;0;0;0
Rn-Santa Maria;0;0;0
Rn-Pau dos Ferros;0;0;0
Rn-Pedra Grande;0;0;0
Rn-Pedra Preta;0;0;0
Rn-Pedro Avelino;0;0;0
Rn-Pedro Velho;0;0;0
Rn-Pendencias;0;0;0
Rn-Piloes;0;0;0
Rn-Poco Branco;0;0;0
Rn-Portalegre;0;0;0
Rn-Porto do Mangue;0;0;0
Rn-Serra Caiada;0;0;0
Rn-Pureza;0;0;0
Rn-Rafael Fernandes;0;0;0
Rn-Rafael Godeiro;0;0;0
Rn-Riacho da Cruz;0;0;0
Rn-Riacho de Santana;0;0;0
Rn-Riachuelo;0;0;0
Rn-Rodolfo Fernandes;0;0;0
Rn-Tibau;0;0;0
Rn-Ruy Barbosa;0;0;0
Rn-Santa Cruz;0;0;0
Rn-Santana do Matos;0;0;0
Rn-Santana do Serido;0;0;0
Rn-Santo Antonio;0;0;0
Rn-Sao Bento do Norte;0;0;0
Rn-Sao Bento do Trairi;0;0;0
Rn-Sao Fernando;0;0;0
Rn-Sao Francisco do Oeste;0;0;0
Rn-Sao Goncalo do Amarante;0;0;0
Rn-Sao Joao do Sabugi;0;0;0
Rn-Sao Jose de Mipibu;0;0;0
Rn-Sao Jose do Campestre;0;0;0
Rn-Sao Jose do Serido;0;0;0
Rn-Sao Miguel;0;0;0
Rn-Sao Miguel do Gostoso;0;0;0
Rn-Sao Paulo do Potengi;0;0;0
Rn-Sao Pedro;0;0;0
Rn-Sao Rafael;0;0;0
Rn-Sao Tome;0;0;0
Rn-Sao Vicente;0;0;0
Rn-Senador Eloi de Souza;0;0;0
Rn-Senador Georgino Avelino;0;0;0
Rn-Serra de Sao Bento;0;0;0
Rn-Serra do Mel;0;0;0
Rn-Serra Negra do Norte;0;0;0
Rn-Serrinha;0;0;0
Rn-Serrinha dos Pintos;0;0;0
Rn-Severiano Melo;0;0;0
Rn-Sitio Novo;0;0;0
Rn-Taboleiro Grande;0;0;0
Rn-Taipu;0;0;0
Rn-Tangara;0;0;0
Rn-Tenente Ananias;0;0;0
Rn-Tenente Laurentino Cruz;0;0;0
Rn-Tibau do Sul;0;0;0
Rn-Timbauba dos Batistas;0;0;0
Rn-Touros;0;0;0
Rn-Triunfo Potiguar;0;0;0
Rn-Umarizal;0;0;0
Rn-Upanema;0;0;0
Rn-Varzea;0;0;0
Rn-Venha-Ver;0;0;0
Rn-Vera Cruz;0;0;0
Rn-Vicosa;0;0;0
Rn-Vila Flor;0;0;0
Rn-Ignorado;0;0;0
Pb-Agua Branca;0;0;0
Pb-Aguiar;0;0;0
Pb-Alagoa Grande;0;0;0
Pb-Alagoa Nova;0;0;0
Pb-Alagoinha;0;0;0
Pb-Alcantil;0;0;0
Pb-Algodao de Jandaira;0;0;0
Pb-Alhandra;0;0;0
Pb-Sao Joao do Rio do Peixe;0;0;0
Pb-Amparo;0;0;0
Pb-Aparecida;0;0;0
Pb-Aracagi;0;0;0
Pb-Arara;0;0;0
Pb-Araruna;0;0;0
Pb-Areia;0;0;0
Pb-Areia de Baraunas;0;0;0
Pb-Areial;0;0;0
Pb-Aroeiras;0;0;0
Pb-Assuncao;0;0;0
Pb-Baia da Traicao;0;0;0
Pb-Bananeiras;0;0;0
Pb-Barauna;0;0;0
Pb-Barra de Santana;0;0;0
Pb-Barra de Santa Rosa;0;0;0
Pb-Barra de Sao Miguel;0;0;0
Pb-Bayeux;0;0;0
Pb-Belem;0;0;0
Pb-Belem do Brejo do Cruz;0;0;0
Pb-Bernardino Batista;0;0;0
Pb-Boa Ventura;0;0;0
Pb-Boa Vista;0;0;0
Pb-Bom Jesus;0;0;0
Pb-Bom Sucesso;0;0;0
Pb-Bonito de Santa Fe;0;0;0
Pb-Boqueirao;0;0;0
Pb-Igaracy;0;0;0
Pb-Borborema;0;0;0
Pb-Brejo do Cruz;0;0;0
Pb-Brejo dos Santos;0;0;0
Pb-Caapora;0;0;0
Pb-Cabaceiras;0;0;0
Pb-Cabedelo;0;0;0
Pb-Cachoeira dos Indios;0;0;0
Pb-Cacimba de Areia;0;0;0
Pb-Cacimba de Dentro;0;0;0
Pb-Cacimbas;0;0;0
Pb-Caicara;0;0;0
Pb-Cajazeiras;0;0;0
Pb-Cajazeirinhas;0;0;0
Pb-Caldas Brandao;0;0;0
Pb-Camalau;0;0;0
Pb-Campina Grande;0;0;0
Pb-Capim;0;0;0
Pb-Caraubas;0;0;0
Pb-Carrapateira;0;0;0
Pb-Casserengue;0;0;0
Pb-Catingueira;0;0;0
Pb-Catole do Rocha;0;0;0
Pb-Caturite;0;0;0
Pb-Conceicao;0;0;0
Pb-Condado;0;0;0
Pb-Conde;0;0;0
Pb-Congo;0;0;0
Pb-Coremas;0;0;0
Pb-Coxixola;0;0;0
Pb-Cruz do Espirito Santo;0;0;0
Pb-Cubati;0;0;0
Pb-Cuite;0;0;0
Pb-Cuitegi;0;0;0
Pb-Cuite de Mamanguape;0;0;0
Pb-Curral de Cima;0;0;0
Pb-Curral Velho;0;0;0
Pb-Damiao;0;0;0
Pb-Desterro;0;0;0
Pb-Vista Serrana;0;0;0
Pb-Diamante;0;0;0
Pb-Dona Ines;0;0;0
Pb-Duas Estradas;0;0;0
Pb-Emas;0;0;0
Pb-Esperanca;0;0;0
Pb-Fagundes;0;0;0
Pb-Frei Martinho;0;0;0
Pb-Gado Bravo;0;0;0
Pb-Guarabira;0;0;0
Pb-Gurinhem;0;0;0
Pb-Gurjao;0;0;0
Pb-Ibiara;0;0;0
Pb-Imaculada;0;0;0
Pb-Inga;0;0;0
Pb-Itabaiana;0;0;0
Pb-Itaporanga;0;0;0
Pb-Itapororoca;0;0;0
Pb-Itatuba;0;0;0
Pb-Jacarau;0;0;0
Pb-Jerico;0;0;0
Pb-Joao Pessoa;0;0;0
Pb-Juarez Tavora;0;0;0
Pb-Juazeirinho;0;0;0
Pb-Junco do Serido;0;0;0
Pb-Juripiranga;0;0;0
Pb-Juru;0;0;0
Pb-Lagoa;0;0;0
Pb-Lagoa de Dentro;0;0;0
Pb-Lagoa Seca;0;0;0
Pb-Lastro;0;0;0
Pb-Livramento;0;0;0
Pb-Logradouro;0;0;0
Pb-Lucena;0;0;0
Pb-Mae D Agua;0;0;0
Pb-Malta;0;0;0
Pb-Mamanguape;0;0;0
Pb-Manaira;0;0;0
Pb-Marcacao;0;0;0
Pb-Mari;0;0;0
Pb-Marizopolis;0;0;0
Pb-Massaranduba;0;0;0
Pb-Mataraca;0;0;0
Pb-Matinhas;0;0;0
Pb-Mato Grosso;0;0;0
Pb-Matureia;0;0;0
Pb-Mogeiro;0;0;0
Pb-Montadas;0;0;0
Pb-Monte Horebe;0;0;0
Pb-Monteiro;0;0;0
Pb-Mulungu;0;0;0
Pb-Natuba;0;0;0
Pb-Nazarezinho;0;0;0
Pb-Nova Floresta;0;0;0
Pb-Nova Olinda;0;0;0
Pb-Nova Palmeira;0;0;0
Pb-Olho D Agua;0;0;0
Pb-Olivedos;0;0;0
Pb-Ouro Velho;0;0;0
Pb-Parari;0;0;0
Pb-Passagem;0;0;0
Pb-Patos;0;0;0
Pb-Paulista;0;0;0
Pb-Pedra Branca;0;0;0
Pb-Pedra Lavrada;0;0;0
Pb-Pedras de Fogo;0;0;0
Pb-Pianco;0;0;0
Pb-Picui;0;0;0
Pb-Pilar;0;0;0
Pb-Piloes;0;0;0
Pb-Piloezinhos;0;0;0
Pb-Pirpirituba;0;0;0
Pb-Pitimbu;0;0;0
Pb-Pocinhos;0;0;0
Pb-Poco Dantas;0;0;0
Pb-Poco de Jose de Moura;0;0;0
Pb-Pombal;0;0;0
Pb-Prata;0;0;0
Pb-Princesa Isabel;0;0;0
Pb-Puxinana;0;0;0
Pb-Queimadas;0;0;0
Pb-Quixaba;0;0;0
Pb-Remigio;0;0;0
Pb-Pedro Regis;0;0;0
Pb-Riachao;0;0;0
Pb-Riachao do Bacamarte;0;0;0
Pb-Riachao do Poco;0;0;0
Pb-Riacho de Santo Antonio;0;0;0
Pb-Riacho dos Cavalos;0;0;0
Pb-Rio Tinto;0;0;0
Pb-Salgadinho;0;0;0
Pb-Salgado de Sao Felix;0;0;0
Pb-Santa Cecilia;0;0;0
Pb-Santa Cruz;0;0;0
Pb-Santa Helena;0;0;0
Pb-Santa Ines;0;0;0
Pb-Santa Luzia;0;0;0
Pb-Santana de Mangueira;0;0;0
Pb-Santana dos Garrotes;0;0;0
Pb-Joca Claudino;0;0;0
Pb-Santa Rita;0;0;0
Pb-Santa Teresinha;0;0;0
Pb-Santo Andre;0;0;0
Pb-Sao Bento;0;0;0
Pb-Sao Bentinho;0;0;0
Pb-Sao Domingos do Cariri;0;0;0
Pb-Sao Domingos;0;0;0
Pb-Sao Francisco;0;0;0
Pb-Sao Joao do Cariri;0;0;0
Pb-Sao Joao do Tigre;0;0;0
Pb-Sao Jose da Lagoa Tapada;0;0;0
Pb-Sao Jose de Caiana;0;0;0
Pb-Sao Jose de Espinharas;0;0;0
Pb-Sao Jose dos Ramos;0;0;0
Pb-Sao Jose de Piranhas;0;0;0
Pb-Sao Jose de Princesa;0;0;0
Pb-Sao Jose do Bonfim;0;0;0
Pb-Sao Jose do Brejo do Cruz;0;0;0
Pb-Sao Jose do Sabugi;0;0;0
Pb-Sao Jose dos Cordeiros;0;0;0
Pb-Sao Mamede;0;0;0
Pb-Sao Miguel de Taipu;0;0;0
Pb-Sao Sebastiao de Lagoa de Roca;0;0;0
Pb-Sao Sebastiao do Umbuzeiro;0;0;0
Pb-Sape;0;0;0
Pb-Sao Vicente do Serido;0;0;0
Pb-Serra Branca;0;0;0
Pb-Serra da Raiz;0;0;0
Pb-Serra Grande;0;0;0
Pb-Serra Redonda;0;0;0
Pb-Serraria;0;0;0
Pb-Sertaozinho;0;0;0
Pb-Sobrado;0;0;0
Pb-Solanea;0;0;0
Pb-Soledade;0;0;0
Pb-Sossego;0;0;0
Pb-Sousa;0;0;0
Pb-Sume;0;0;0
Pb-Tacima;0;0;0
Pb-Taperoa;0;0;0
Pb-Tavares;0;0;0
Pb-Teixeira;0;0;0
Pb-Tenorio;0;0;0
Pb-Triunfo;0;0;0
Pb-Uirauna;0;0;0
Pb-Umbuzeiro;0;0;0
Pb-Varzea;0;0;0
Pb-Vieiropolis;0;0;0
Pb-Zabele;0;0;0
Pb-Ignorado;0;0;0
Pe-Abreu e Lima;0;0;0
Pe-Afogados da Ingazeira;0;0;0
Pe-Afranio;0;0;0
Pe-Agrestina;0;0;0
Pe-Agua Preta;0;0;0
Pe-Aguas Belas;0;0;0
Pe-Alagoinha;0;0;0
Pe-Alianca;0;0;0
Pe-Altinho;0;0;0
Pe-Amaraji;0;0;0
Pe-Angelim;0;0;0
Pe-Aracoiaba;0;0;0
Pe-Araripina;0;0;0
Pe-Arcoverde;0;0;0
Pe-Barra de Guabiraba;0;0;0
Pe-Barreiros;0;0;0
Pe-Belem de Maria;0;0;0
Pe-Belem de Sao Francisco;0;0;0
Pe-Belo Jardim;0;0;0
Pe-Betania;0;0;0
Pe-Bezerros;0;0;0
Pe-Bodoco;0;0;0
Pe-Bom Conselho;0;0;0
Pe-Bom Jardim;0;0;0
Pe-Bonito;0;0;0
Pe-Brejao;0;0;0
Pe-Brejinho;0;0;0
Pe-Brejo da Madre de Deus;0;0;0
Pe-Buenos Aires;0;0;0
Pe-Buique;0;0;0
Pe-Cabo de Santo Agostinho;0;0;0
Pe-Cabrobo;0;0;0
Pe-Cachoeirinha;0;0;0
Pe-Caetes;0;0;0
Pe-Calcado;0;0;0
Pe-Calumbi;0;0;0
Pe-Camaragibe;0;0;0
Pe-Camocim de Sao Felix;0;0;0
Pe-Camutanga;0;0;0
Pe-Canhotinho;0;0;0
Pe-Capoeiras;0;0;0
Pe-Carnaiba;0;0;0
Pe-Carnaubeira da Penha;0;0;0
Pe-Carpina;0;0;0
Pe-Caruaru;0;0;0
Pe-Casinhas;0;0;0
Pe-Catende;0;0;0
Pe-Cedro;0;0;0
Pe-Cha de Alegria;0;0;0
Pe-Cha Grande;0;0;0
Pe-Condado;0;0;0
Pe-Correntes;0;0;0
Pe-Cortes;0;0;0
Pe-Cumaru;0;0;0
Pe-Cupira;0;0;0
Pe-Custodia;0;0;0
Pe-Dormentes;0;0;0
Pe-Escada;0;0;0
Pe-Exu;0;0;0
Pe-Feira Nova;0;0;0
Pe-Fernando de Noronha;0;0;0
Pe-Ferreiros;0;0;0
Pe-Flores;0;0;0
Pe-Floresta;0;0;0
Pe-Frei Miguelinho;0;0;0
Pe-Gameleira;0;0;0
Pe-Garanhuns;0;0;0
Pe-Gloria do Goita;0;0;0
Pe-Goiana;0;0;0
Pe-Granito;0;0;0
Pe-Gravata;0;0;0
Pe-Iati;0;0;0
Pe-Ibimirim;0;0;0
Pe-Ibirajuba;0;0;0
Pe-Igarassu;0;0;0
Pe-Iguaracy;0;0;0
Pe-Inaja;0;0;0
Pe-Ingazeira;0;0;0
Pe-Ipojuca;0;0;0
Pe-Ipubi;0;0;0
Pe-Itacuruba;0;0;0
Pe-Itaiba;0;0;0
Pe-Ilha de Itamaraca;0;0;0
Pe-Itambe;0;0;0
Pe-Itapetim;0;0;0
Pe-Itapissuma;0;0;0
Pe-Itaquitinga;0;0;0
Pe-Jaboatao dos Guararapes;0;0;0
